HJD,mag,emag
57918.0082,12.31286,0.01243
57918.0083039999,12.326503,0.012584
57918.0084199999,12.351432,0.012842
57918.0085240002,12.343496,0.01273
57918.0086400001,12.348261,0.012781
57918.008744,12.338304,0.012961
57918.0088479999,12.314029,0.012522
57918.0089639998,12.355417,0.012483
57918.0090680001,12.377859,0.012636
57918.0091840001,12.354308,0.012477
57918.0092879999,12.354486,0.012541
57918.0093919998,12.377227,0.012588
57918.0095080002,12.346295,0.012344
57918.0096120001,12.333974,0.012296
57918.009728,12.32504,0.012294
57918.0098319999,12.371975,0.012497
57918.0099360002,12.360196,0.012582
57918.0100520002,12.330082,0.012375
57918.010156,12.354229,0.012533
57918.0102599999,12.371479,0.01262
57918.0103759999,12.357189,0.012514
57918.0104800002,12.321341,0.01234
57918.0105960001,12.365049,0.012548
57918.0107,12.336487,0.012502
57918.0108159999,12.326416,0.01263
57918.0109199998,12.375985,0.012858
57918.0110240001,12.354064,0.012831
57918.0111400001,12.349867,0.01269
57918.0112439999,12.354723,0.012626
56315.1979689999,12.317628,0.019214
56315.1980730002,12.328116,0.019029
56315.1981890001,12.299928,0.018605
56316.195272,12.439928,0.021676
56316.1953759999,12.325959,0.020047
56316.1954800002,12.28552,0.019974
56317.1926679998,12.37135,0.019794
56317.1927720001,12.299667,0.02024
56317.192876,12.248979,0.01911
56318.1897510001,12.344323,0.020705
56318.189855,12.438957,0.022048
56318.1899589999,12.218623,0.019933
56319.1872629998,12.437565,0.022848
56319.187378,12.426395,0.022698
56319.1874830001,12.446318,0.023965
56320.184566,12.318312,0.022513
56320.1846699999,12.332928,0.022094
56320.1847740002,12.307306,0.023972
56321.182205,12.296696,0.017493
56321.1823089998,12.338758,0.017663
56321.1824130002,12.314379,0.017647
56322.1792879999,12.299337,0.018617
56322.1793920002,12.353354,0.019334
56322.1794969998,12.386903,0.019287
56323.176244,12.228975,0.01756
56323.1763479998,12.320714,0.018023
56323.1764639998,12.392248,0.01864
56324.1906539998,12.264383,0.016011
56324.1907580001,12.282746,0.015673
56324.1908740001,12.251375,0.015515
56325.1712560002,12.419781,0.015267
56325.1713720001,12.373209,0.01525
56325.171476,12.427883,0.015778
56327.1653880002,12.271672,0.014387
56327.1654920001,12.347673,0.014676
56327.165608,12.326174,0.014538
56328.1650640001,12.405473,0.016972
56328.1651679999,12.42119,0.016796
56328.1652719998,12.323916,0.016492
56331.218628,12.3025,0.014986
56331.218744,12.290025,0.014549
56331.2188599999,12.274971,0.014677
56332.1662790002,12.440839,0.017316
56332.1663950002,12.469117,0.017223
56332.166499,12.390489,0.01688
56333.1880959999,12.162966,0.014988
56333.1882000002,12.141166,0.01508
56333.1883160002,12.192215,0.015473
56334.1699020001,12.376569,0.015115
56334.1700169998,12.357366,0.014857
56334.1701329998,12.365784,0.015062
56337.154288,12.373937,0.014477
56337.1544039999,12.302748,0.014345
56337.1545079998,12.297681,0.014285
56338.1467880001,12.457146,0.016282
56338.146892,12.454787,0.015753
56338.1470079999,12.399707,0.015675
56339.1555269999,12.424152,0.015676
56339.155642,12.344048,0.015286
56339.155758,12.40084,0.015594
56340.1346820002,12.385344,0.016729
56340.134786,12.358467,0.016684
56340.134902,12.397349,0.017043
56341.1375290002,12.459676,0.016853
56341.1376450001,12.381692,0.016182
56341.137749,12.540115,0.017163
56342.1365450001,12.414415,0.016047
56342.136649,12.438409,0.016143
56342.1367529999,12.355263,0.015612
56343.1294499999,12.346913,0.015664
56343.1295540002,12.311332,0.01537
56343.1296589999,12.35882,0.015803
56345.1320199999,12.399514,0.014621
56345.1321350001,12.345959,0.014546
56345.1322400002,12.342173,0.014453
56346.113409,12.301894,0.016578
56346.1135240002,12.2482,0.01618
56346.113628,12.248804,0.016434
56347.113316,12.340874,0.015048
56347.1134199998,12.306753,0.015286
56347.1135359998,12.121665,0.013257
56348.1553989998,12.373683,0.016544
56348.1555030001,12.345242,0.01655
56348.1556079998,12.367481,0.016947
56349.1055609998,12.349068,0.017855
56349.1056769998,12.337001,0.017594
56349.1057810001,12.398015,0.018226
56350.1031999998,12.309892,0.018149
56350.1033040001,12.284377,0.017813
56350.1034090002,12.330911,0.017742
56351.100017,12.41219,0.017305
56351.1001329999,12.249703,0.01608
56351.1002489999,12.349575,0.016749
56352.0969730001,12.306001,0.015739
56352.0970890001,12.21089,0.01401
56352.097205,12.33828,0.01633
56353.1189410002,12.282874,0.014244
56353.1190450001,12.340203,0.014309
56353.119161,12.261473,0.013967
56354.0915910001,12.383957,0.017582
56354.0916960002,12.506686,0.018266
56354.0918000001,12.47317,0.018027
56355.1009900002,12.464751,0.01882
56355.101094,12.423508,0.017331
56355.1011979999,12.41836,0.017105
56356.1189410002,12.359265,0.015311
56356.1190450001,12.387132,0.015562
56356.119161,12.407145,0.015809
56357.1108510001,12.460844,0.018213
56357.1109549999,12.496431,0.017896
56357.1110709999,12.491635,0.017254
56360.2132580001,12.299271,0.013284
56360.213374,12.349239,0.013496
56360.21349,12.308839,0.013379
56361.106476,12.384682,0.015669
56361.1065799999,12.429896,0.015952
56361.1066959999,12.421385,0.015944
56362.1027139998,12.373439,0.016436
56362.1028180001,12.420272,0.016527
56362.102922,12.419406,0.016591
56363.0671350001,12.464001,0.016712
56363.0672280002,12.364221,0.016285
56363.0673440001,12.398429,0.016568
56364.0645659999,12.457294,0.017002
56364.0646700002,12.419171,0.016963
56364.0647860002,12.45946,0.017227
56365.0619040001,12.425928,0.017325
56365.062008,12.413901,0.017295
56365.0621239999,12.444123,0.017489
56367.1438020002,12.432573,0.01495
56367.1763479998,12.419439,0.014988
56367.1764529999,12.437325,0.014935
56368.0535129998,12.205018,0.013577
56368.053628,12.401236,0.015573
56368.0537330001,12.22688,0.013782
56369.0514989998,12.363808,0.017182
56369.0516030001,12.246413,0.015381
56369.0517190001,12.363445,0.016605
56370.1259900001,12.417414,0.015071
56370.126094,12.39065,0.014931
56370.1261979998,12.393327,0.014915
56371.078617,12.33857,0.015789
56371.0787209999,12.345442,0.016039
56371.0788369998,12.332396,0.01552
56373.0400749999,12.38931,0.016287
56373.0401909999,12.352834,0.0162
56373.0402950002,12.33862,0.01596
56374.1430839999,12.396575,0.015151
56374.143189,12.406654,0.015041
56374.1433040001,12.41486,0.015126
56375.0684659998,12.416717,0.01527
56375.0685820002,12.347471,0.015043
56375.0686860001,12.326834,0.014981
56377.0289759999,12.31752,0.022378
56377.0290680001,12.436727,0.022824
56377.0291840001,12.358093,0.021596
56379.0234090001,12.280813,0.021048
56379.023513,12.312121,0.021523
56379.0236280002,12.225333,0.020742
56380.0254569999,12.35651,0.02078
56380.0255610002,12.32494,0.020612
56380.0256770002,12.340226,0.021351
56381.0181539999,12.308674,0.017027
56381.0182579998,12.383835,0.01725
56381.0183740002,12.413126,0.017525
56382.0163719999,12.299373,0.03201
56382.016487,12.439636,0.027754
56382.0165909999,12.408968,0.028339
56383.0124249999,12.614726,0.021558
56383.0125409998,12.856553,0.024458
56383.0126450001,12.555383,0.020714
56384.0355380001,12.609411,0.020759
56384.0356419999,12.567051,0.020636
56384.035747,12.781602,0.023332
56385.006788,12.489649,0.018502
56385.006904,12.478308,0.0187
56385.0070199999,12.531167,0.018837
56386.0043580001,12.515317,0.019098
56386.0044729998,12.467146,0.01892
56386.0045779999,12.499703,0.019321
56387.0015909998,12.495429,0.018113
56387.0017070002,12.447713,0.018033
56387.0018230001,12.496219,0.018246
56388.0119730001,12.409398,0.017024
56388.0120780002,12.428917,0.017111
56388.0121929999,12.405476,0.016869
56389.009323,12.511072,0.018428
56389.0094269998,12.428202,0.018128
56389.0095429998,12.453735,0.017908
56389.9946699999,12.452968,0.017679
56389.9947859999,12.508089,0.018099
56389.9948900002,12.551812,0.018265
56391.0209320001,12.298171,0.031556
56391.0210469998,12.387353,0.030821
56391.0211629998,12.318841,0.025578
56393.0286400002,12.425028,0.016211
56393.028744,12.444942,0.016349
56393.02886,12.472099,0.016526
56394.042355,12.538911,0.018011
56394.042471,12.44054,0.01688
56394.0425869999,12.407522,0.017173
56394.9909089999,12.380345,0.017381
56394.9910240001,12.433009,0.017692
56394.991128,12.450586,0.017779
56395.9903879999,12.405126,0.016716
56395.9904919998,12.454611,0.016959
56395.9906080002,12.413351,0.01665
56396.9983740002,12.42474,0.01625
56396.9984780001,12.406468,0.015884
56396.9985819999,12.378272,0.015935
56398.0041029998,12.35223,0.015328
56398.0042190002,12.391786,0.015629
56398.0043230001,12.364608,0.015667
56398.9880960002,12.465278,0.016523
56398.9882120001,12.428431,0.01627
56398.988316,12.429203,0.016172
56400.0330500002,12.331009,0.014792
56400.0331660002,12.396834,0.01506
56400.03327,12.383919,0.015442
56401.0341030001,12.403997,0.015538
56401.034219,12.451382,0.015673
56401.0343229999,12.377807,0.015173
56402.0271589998,12.366936,0.014922
56402.027274,12.393187,0.0153
56402.0273779999,12.373252,0.015043
56403.1585240001,12.407977,0.015163
56403.15864,12.411482,0.015087
56403.158756,12.386912,0.014982
56403.998166,12.334657,0.015682
56403.9982810002,12.346996,0.015971
56403.9983970001,12.309044,0.015629
56404.9838720001,12.220048,0.043283
56404.983976,12.460381,0.052154
56404.9840910002,12.187425,0.045596
56406.0489059999,12.359404,0.039939
56406.0490100002,12.339966,0.036479
56406.0491260002,12.271102,0.039858
56406.9828070002,12.320968,0.017299
56406.982911,12.354299,0.017422
56406.9830149999,12.246558,0.017223
56407.9821700002,12.377337,0.0212
56407.9822860002,12.325497,0.019987
56407.98239,12.40235,0.022238
56409.001892,12.267834,0.017851
56409.0019970001,12.275593,0.017087
56409.0021009999,12.22789,0.016492
56410.0762209999,12.306002,0.014752
56410.0763139999,12.366146,0.014838
56410.0764290001,12.339883,0.014758
56411.0734899999,12.435955,0.015302
56411.0735940002,12.402147,0.015083
56411.0736980001,12.417776,0.015186
56412.225631,12.384758,0.018246
56412.225747,12.327805,0.021828
56414.0641259998,12.482161,0.016463
56414.0642420002,12.490399,0.016302
56414.0643460001,12.401269,0.015639
56852.9950410002,12.13009,0.036495
56852.995168,12.058968,0.036395
56852.9952719999,12.230625,0.037114
56855.9766259999,12.439329,0.017072
56855.9767419999,12.43159,0.017231
56855.9768810002,12.41963,0.017029
56856.977378,12.346892,0.01738
56856.977494,12.376985,0.017614
56856.97761,12.342071,0.017309
56857.9782349998,12.395339,0.017651
56857.9783510002,12.416946,0.017759
56857.9784550001,12.411192,0.017587
56858.9789760001,12.652269,0.020719
56858.9790909998,12.711184,0.021298
56858.9792070002,12.605048,0.019709
56862.059589,12.464724,0.017918
56862.0597160002,12.448429,0.017956
56862.0598209999,12.479833,0.018289
56863.0608279998,12.478997,0.017891
56863.060943,12.518426,0.018404
56863.061059,12.477991,0.01793
56864.061615,12.401367,0.018103
56864.0617300002,12.424153,0.018593
56864.0618460001,12.44156,0.018467
56865.9878529999,12.493648,0.027168
56865.9879569998,12.433372,0.026437
56865.9880730002,12.509076,0.027376
56866.9890220002,12.289118,0.017046
56866.9891380002,12.334875,0.0172
56866.9892529999,12.317013,0.017256
56869.9871700001,12.366346,0.016791
56869.987309,12.340378,0.016778
56869.9874479999,12.328757,0.017001
56870.9887910001,12.524447,0.021614
56870.9889059998,12.429086,0.021192
56870.9890339999,12.451896,0.022185
56871.9896820001,12.378267,0.017436
56871.9897969998,12.371161,0.017419
56871.9899129998,12.395565,0.017673
56872.9905269998,12.4592,0.017672
56872.990642,12.464871,0.01771
56872.9907579999,12.473927,0.0177
56873.9920780002,12.377347,0.016916
56873.9921929999,12.362253,0.016815
56873.9923089999,12.325838,0.016544
56875.9836749998,12.256708,0.016851
56875.9837910002,12.334138,0.016893
56875.9839059999,12.174545,0.016442
56876.9843580001,12.334258,0.016543
56876.9844729998,12.344547,0.016312
56876.9845890002,12.369954,0.016661
56877.9850059999,12.354147,0.016309
56877.9851330002,12.379097,0.01661
56877.98526,12.38205,0.016464
56878.9860470002,12.368667,0.016531
56878.9861630001,12.360593,0.016433
56878.9862790001,12.398449,0.016641
56879.98636,12.329021,0.016509
56879.9864759999,12.345992,0.016519
56879.9865910001,12.363618,0.016582
56880.9874590002,12.359846,0.017578
56880.9875639998,12.414059,0.017649
56880.987679,12.355109,0.017169
56881.9881770001,12.581671,0.020123
56881.988293,12.608518,0.020224
56881.9884199998,12.554058,0.019678
56882.9889759999,12.267508,0.01935
56882.9890800002,12.337945,0.019332
56882.989207,12.400108,0.019314
56884.0563249998,12.284061,0.016177
56884.0564529998,12.383604,0.016515
56884.056568,12.331144,0.01649
56885.0569730001,12.503237,0.019866
56885.057089,12.482572,0.019633
56885.057205,12.480942,0.019507
56886.0573209999,12.469813,0.01809
56886.0574360001,12.443038,0.018116
56886.057552,12.438501,0.018345
56888.0589990001,12.460052,0.018905
56888.0591150001,12.49247,0.019074
56888.0592419999,12.412139,0.018549
56889.059624,12.363895,0.018482
56889.0597399999,12.322906,0.01822
56889.0598550001,12.368478,0.018447
56890.0603760001,12.417836,0.018711
56890.0604920001,12.534203,0.019561
56890.0606189999,12.407094,0.01868
56891.0608040001,12.733514,0.023546
56891.0609320002,12.488971,0.019136
56891.0610469999,12.456238,0.019178
56892.0613370002,12.68307,0.024439
56892.0614530002,12.810099,0.029594
56892.0615679999,12.708567,0.023776
56893.989207,12.532361,0.019709
56893.989323,12.570424,0.019957
56893.9894389999,12.612854,0.020829
56894.990249,12.469187,0.018434
56894.990365,12.456492,0.0186
56894.9905030001,12.412724,0.018153
56903.0128990002,12.306898,0.017903
56903.0130150002,12.19568,0.017369
56904.0136750001,12.37496,0.017186
56904.0138019999,12.461359,0.017656
56904.0139179998,12.384367,0.016897
56906.0022399998,12.401847,0.01724
56906.002355,12.396211,0.016955
56906.002483,12.333939,0.01655
56907.0027029999,12.327724,0.016408
56907.002818,12.280667,0.016343
56907.0029460001,12.340276,0.016624
56908.0030840002,12.353546,0.040048
56908.0032119998,12.334887,0.043592
56908.0033280002,12.55274,0.051655
56909.003976,12.217488,0.015273
56909.0040910002,12.25907,0.015275
56909.0042190002,12.258788,0.015181
56910.0046470002,12.51932,0.019453
56910.0047630002,12.515678,0.01944
56910.00489,12.502704,0.019639
56911.0051560002,12.478018,0.038351
56911.0052840002,12.491557,0.033241
56911.005411,12.400258,0.033193
56912.0057700002,12.415536,0.020231
56912.005897,12.359722,0.019812
56912.0060129999,12.48043,0.020153
56914.9975060001,12.459455,0.018691
56914.9976329999,12.431053,0.018645
56914.9977489999,12.439791,0.018457
56915.9983970001,12.541181,0.028769
56915.9985239999,12.600888,0.034052
56915.998652,12.571801,0.029056
56919.0106080002,12.480326,0.020266
56919.010735,12.528281,0.020564
56919.010851,12.53792,0.020735
56921.0113829998,12.376791,0.019299
56921.0115100001,12.467797,0.020074
56921.0116260001,12.4096,0.019495
56922.0116719999,12.512773,0.020735
56922.0117879999,12.441057,0.020129
56922.0119159999,12.499701,0.020705
56924.0016720002,12.51101,0.020887
56924.0017880001,12.572042,0.021614
56924.0019160002,12.574512,0.021912
56997.3300749999,12.350109,0.02856
56997.3301909999,12.383407,0.028196
56997.3303069999,12.317985,0.027166
56998.3312209998,12.322839,0.027181
56998.3313480001,12.4444,0.029591
56998.3314760001,12.279387,0.026642
56999.3319850001,12.466516,0.024986
56999.332101,12.3523,0.023234
56999.3322399999,12.315841,0.022833
57002.3202260002,12.269778,0.019198
57002.3203409999,12.171689,0.018541
57002.3204689999,12.245712,0.018974
57004.3112670002,12.130799,0.015464
57004.3113830001,12.215861,0.01578
57004.3114990001,12.239897,0.015736
57006.3064179998,12.917331,0.020663
57006.3065340002,12.975026,0.021267
57006.3066489999,13.044003,0.022212
57008.3001219998,12.182595,0.016401
57008.3002490001,12.171608,0.016173
57008.3003759999,12.269241,0.016618
57009.3121819999,12.285141,0.016826
57009.3123209998,12.287706,0.016498
57009.3124830001,12.232825,0.016136
57010.3142300001,12.236104,0.016172
57010.3143580002,12.301978,0.016771
57010.314462,12.30275,0.016656
57011.3146589999,12.212541,0.017034
57011.3147740001,12.226022,0.017027
57011.3149250001,12.230028,0.016818
57016.2796590002,12.298965,0.017382
57016.2798210001,12.268575,0.017465
57016.2799359998,12.263354,0.017118
57018.3337909998,12.265153,0.015785
57018.3339760001,12.263147,0.01589
57018.3341720002,12.286163,0.016082
57019.3349939999,12.280166,0.016403
57019.3351909998,12.30344,0.016449
57019.335399,12.338695,0.016613
57020.335978,12.264306,0.01583
57020.3361280002,12.259829,0.015636
57020.336348,12.240024,0.015372
57021.336997,12.289931,0.016574
57021.3371700002,12.302043,0.0167
57021.3373670001,12.267969,0.016462
57023.2595080002,12.195719,0.019922
57023.2596240002,12.211101,0.020099
57023.2597739999,12.397147,0.022801
57024.2602840001,12.291477,0.022799
57024.2604919998,12.300793,0.023372
57024.2606190001,12.292466,0.022335
57025.260851,12.305813,0.023545
57025.2610129998,12.363971,0.024709
57025.2611750001,12.297206,0.02313
57026.2620890001,12.281855,0.024811
57026.2622159999,12.255354,0.025462
57026.2623439999,12.290902,0.025781
57029.2431310001,12.339781,0.02319
57029.2434430001,12.332899,0.022986
57029.2436170001,12.294431,0.022459
57030.243675,12.308956,0.021428
57030.243791,12.379183,0.022444
57030.2439060002,12.342936,0.021967
57032.2352840002,12.450086,0.022074
57032.2353989999,12.32398,0.021175
57032.2355149998,12.257806,0.019891
57033.3320889999,12.252126,0.014945
57033.3322970001,12.256198,0.015002
57033.332494,12.199798,0.014842
57035.337078,12.318243,0.015114
57035.3371819998,12.318085,0.015296
57035.3373090001,12.283703,0.015175
57036.3376099998,12.330486,0.015695
57036.3377370001,12.299332,0.015694
57036.3378650001,12.328962,0.015877
57037.3386400002,12.299081,0.015696
57037.3387560002,12.33955,0.015997
57037.338883,12.346527,0.015907
57038.339311,12.320206,0.016054
57038.3394499999,12.321967,0.016197
57038.3395779999,12.344698,0.016288
57039.339867,12.35188,0.016734
57039.3400289998,12.359509,0.016963
57039.3401560001,12.332835,0.016713
57040.3414989999,12.3399,0.016239
57040.3416260001,12.319057,0.016116
57040.3417529999,12.335879,0.016114
57041.3427840001,12.261395,0.016293
57041.3429109999,12.292768,0.016514
57041.3430499998,12.32801,0.016797
57043.2114639999,12.326871,0.017767
57043.2115799999,12.307371,0.017654
57043.2117070002,12.317737,0.01767
57044.212876,12.238071,0.017781
57044.2130029998,12.398764,0.019405
57044.2131309998,12.289945,0.017422
57051.1850979999,12.311745,0.022249
57051.1852839999,12.281728,0.02239
57051.1854340001,12.409288,0.023706
57052.1863480001,12.324716,0.022572
57052.186464,12.301131,0.022878
57052.1866720002,12.351374,0.023195
57053.18695,12.275101,0.022591
57053.187159,12.303678,0.021937
57053.1874020002,12.34049,0.022143
57054.1885469998,12.380971,0.025349
57054.1888020001,12.315629,0.023548
57054.1889180001,12.383168,0.024179
57055.1896589999,12.313589,0.024895
57055.189797,12.312369,0.027694
57055.1899830001,12.382451,0.027579
57056.1979220002,12.343322,0.02289
57056.1980380001,12.485351,0.024405
57056.1981890001,12.359824,0.022879
57057.1985010002,12.345376,0.023991
57057.198628,12.433104,0.024066
57057.1988249999,12.209228,0.025826
57059.2296930002,12.409715,0.02336
57059.2298900001,12.43705,0.023502
57059.2300749999,12.369262,0.023018
57061.1579339998,12.27442,0.017899
57061.158084,12.272878,0.017868
57061.1581999999,12.27695,0.017877
56738.0401329999,12.453394,0.02011
56738.0402489998,12.458561,0.020413
56738.0403649998,12.459972,0.019981
56739.0404690001,12.356525,0.018679
56739.0405839998,12.346001,0.018643
56739.0406999998,12.39152,0.018654
56740.041071,12.53664,0.020418
56740.0411979999,12.538597,0.020541
56740.0413250001,12.47511,0.020013
56741.0417300002,12.496548,0.019473
56741.0418580002,12.558919,0.019629
56741.0419970001,12.489721,0.019274
56742.0422049998,12.376239,0.019349
56742.0423209998,12.424642,0.019459
56742.0424250001,12.318141,0.019045
56743.043999,12.585346,0.022284
56743.0441259998,12.420736,0.01877
56743.0443000002,12.396114,0.018398
56744.0449359999,12.479669,0.019174
56744.0450519999,12.398709,0.018706
56744.0451790001,12.466674,0.019404
56745.0466260002,12.426651,0.019183
56745.0467420002,12.414033,0.018684
56745.046869,12.514412,0.01944
56746.0471589998,12.438307,0.018829
56746.047274,12.457582,0.019122
56746.04739,12.46776,0.01965
56747.0496820002,12.434563,0.018208
56747.0497969999,12.345828,0.018097
56747.0499249999,12.328137,0.017574
56749.051672,12.39629,0.018786
56749.0517879999,12.399485,0.018407
56749.0518919998,12.367349,0.018354
56750.0524590001,12.495185,0.019344
56750.0525750001,12.521059,0.019497
56750.052679,12.533278,0.019741
56751.0535360002,12.429435,0.019334
56751.0536400001,12.388659,0.018851
56751.053756,12.450026,0.019334
56752.0555730001,12.32712,0.017143
56752.0556890001,12.346485,0.017317
56752.0558039998,12.433804,0.017629
56753.0562209999,12.492402,0.019264
56753.0563249998,12.47679,0.019029
56753.0564529998,12.464538,0.019386
56754.0567999999,12.587271,0.021018
56754.0569159999,12.626683,0.021753
56754.0570430001,12.60657,0.021392
56755.057147,12.572609,0.022164
56755.0572739998,12.549525,0.020386
56755.0573900002,12.477646,0.020261
56756.0580839999,12.432347,0.017147
56756.0582119999,12.409051,0.01708
56756.0583279999,12.477042,0.017267
56757.0589410001,12.52818,0.018207
56757.0590570001,12.400059,0.01752
56757.0591719998,12.472751,0.017796
56758.0593810002,12.350869,0.017978
56758.0594970002,12.29406,0.017296
56758.0596119999,12.356623,0.017839
56759.0601220001,12.395103,0.016256
56759.0602489999,12.393966,0.016273
56759.0603649998,12.364901,0.016178
56760.1274589999,12.39395,0.015613
56760.1275749998,12.366303,0.015501
56760.1276909998,12.33936,0.015398
56761.1423670002,12.134166,0.013801
56761.142494,12.056544,0.012817
56761.14261,11.943664,0.012286
56762.142703,12.392556,0.020383
56762.1428180002,12.448152,0.021107
56762.142922,12.354711,0.019467
56763.1438719998,12.340419,0.018063
56763.143987,12.375549,0.018302
56763.144115,12.341532,0.017852
56764.1443690001,12.209751,0.014124
56764.1444850001,12.225189,0.013848
56764.144601,12.415675,0.016323
56765.1452139998,12.312082,0.01578
56765.1453410001,12.399423,0.016144
56765.145457,12.367132,0.015931
56766.145573,12.437573,0.01657
56766.1456889999,12.487709,0.017007
56766.1458160002,12.473881,0.016807
56767.1469160002,12.402237,0.017004
56767.147043,12.401353,0.016837
56767.1471699998,12.38178,0.016746
56768.1576789999,12.408531,0.03003
56768.1682119998,12.240379,0.014304
56768.1683390001,12.304778,0.014562
56769.158177,12.458526,0.017213
56769.158293,12.447546,0.017269
56769.1584089999,12.490714,0.017551
56770.1597859999,12.418174,0.016957
56770.1599130002,12.432526,0.01717
56770.1600410002,12.394537,0.016999
56771.1608739998,12.328498,0.016264
56771.1609899998,12.398521,0.01667
56771.161105,12.390889,0.016873
56772.161603,12.410165,0.017055
56772.161719,12.459706,0.017574
56772.1618340002,12.462388,0.017518
56773.163675,12.319024,0.016135
56773.1637909999,12.276992,0.016469
56773.1639060001,12.327557,0.017378
56774.9811749999,12.392475,0.017804
56774.9812909998,12.409113,0.018174
56774.981406,12.45852,0.018276
56775.981962,12.522875,0.019081
56775.9820889998,12.471156,0.018627
56775.9822049998,12.564053,0.019373
56777.0134319998,12.410403,0.018268
56777.0135590001,12.411286,0.01842
56777.0136750001,12.357247,0.017575
56778.0142879998,12.437768,0.018037
56778.0144159999,12.468114,0.018254
56778.0145310001,12.491921,0.018129
56779.0396469999,12.309175,0.014518
56779.0397629999,12.220744,0.013722
